O*NET-SOC Code,Title,dv_rating_alpha,dv_rating_beta,dv_rating_gamma,human_rating_alpha,human_rating_beta,human_rating_gamma
29-1223.00,Psychiatrists,0.0869565217391304,0.4782608695652174,0.8695652173913043,0.2608695652173913,0.5217391304347826,0.7826086956521738
29-1224.00,Radiologists,0.0,0.4888888888888889,0.977777777777778,0.3111111111111111,0.5111111111111112,0.7111111111111111
29-1229.01,Allergists and Immunologists,0.1666666666666666,0.45,0.7333333333333333,0.1333333333333333,0.3666666666666667,0.6
29-1229.02,Hospitalists,0.2142857142857142,0.5714285714285714,0.9285714285714284,0.0714285714285714,0.3571428571428571,0.6428571428571428
29-1229.03,Urologists,0.0714285714285714,0.3571428571428571,0.6428571428571428,0.1428571428571428,0.25,0.3571428571428571
29-1229.04,Physical Medicine and Rehabilitation Physicians,0.0666666666666666,0.2666666666666666,0.4666666666666667,0.0,0.1333333333333333,0.2666666666666666
29-1229.05,Preventive Medicine Physicians,0.0,0.4666666666666667,0.9333333333333332,0.0666666666666666,0.3666666666666666,0.6666666666666666
29-1229.06,Sports Medicine Physicians,0.0754716981132075,0.3867924528301886,0.6981132075471698,0.2830188679245283,0.4339622641509433,0.5849056603773585
29-1241.00,"Ophthalmologists, Except Pediatric",0.0588235294117647,0.4264705882352941,0.7941176470588235,0.1176470588235294,0.3382352941176471,0.5588235294117647
29-1242.00,"Orthopedic Surgeons, Except Pediatric",0.0666666666666666,0.3333333333333333,0.6,0.0666666666666666,0.2333333333333333,0.4
29-1243.00,Pediatric Surgeons,0.1111111111111111,0.3611111111111111,0.611111111111111,0.0555555555555555,0.2222222222222222,0.3888888888888888
29-1291.00,Acupuncturists,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.3055555555555555,0.4444444444444444
29-1292.00,Dental Hygienists,0.0625,0.1875,0.3125,0.0,0.09375,0.1875
29-1299.01,Naturopathic Physicians,0.2051282051282051,0.4615384615384615,0.717948717948718,0.1025641025641025,0.2564102564102564,0.4102564102564102
29-1299.02,Orthoptists,0.1875,0.53125,0.875,0.1875,0.375,0.5625
29-2011.00,Medical and Clinical Laboratory Technologists,0.0714285714285714,0.2321428571428571,0.3928571428571428,0.1428571428571428,0.2321428571428571,0.3214285714285714
29-2011.01,Cytogenetic Technologists,0.2068965517241379,0.4224137931034483,0.6379310344827586,0.2413793103448275,0.3362068965517241,0.4310344827586206
29-2011.02,Cytotechnologists,0.16,0.42,0.68,0.0,0.16,0.32
29-2011.04,Histotechnologists,0.125,0.28125,0.4375,0.0625,0.0625,0.0625
29-2012.00,Medical and Clinical Laboratory Technicians,0.0,0.2142857142857142,0.4285714285714285,0.0,0.0952380952380952,0.1904761904761904
29-2012.01,Histology Technicians,0.0,0.125,0.25,0.0,0.0,0.0
29-2031.00,Cardiovascular Technologists and Technicians,0.0857142857142857,0.3571428571428571,0.6285714285714286,0.1142857142857142,0.1714285714285714,0.2285714285714285
29-2032.00,Diagnostic Medical Sonographers,0.1052631578947368,0.3026315789473684,0.5,0.131578947368421,0.2894736842105263,0.4473684210526315
29-2033.00,Nuclear Medicine Technologists,0.064516129032258,0.2903225806451612,0.5161290322580645,0.1612903225806451,0.2580645161290322,0.3548387096774194
29-2034.00,Radiologic Technologists and Technicians,0.0,0.3771929824561403,0.7543859649122806,0.1052631578947368,0.2807017543859649,0.4561403508771929
29-2035.00,Magnetic Resonance Imaging Technologists,0.0444444444444444,0.3222222222222222,0.6,0.1333333333333333,0.2222222222222222,0.3111111111111111
29-2036.00,Medical Dosimetrists,0.15,0.45,0.75,0.1,0.3,0.5
29-2042.00,Emergency Medical Technicians,0.1666666666666666,0.2083333333333333,0.25,0.0,0.2083333333333333,0.4166666666666666
29-2043.00,Paramedics,0.0769230769230769,0.1538461538461538,0.2307692307692307,0.0,0.1923076923076923,0.3846153846153846
29-2051.00,Dietetic Technicians,0.1739130434782608,0.5434782608695652,0.9130434782608696,0.0434782608695652,0.4130434782608695,0.7826086956521738
29-2052.00,Pharmacy Technicians,0.2941176470588235,0.4264705882352941,0.5588235294117647,0.2352941176470588,0.4264705882352941,0.6176470588235294
29-2053.00,Psychiatric Technicians,0.0,0.12,0.24,0.16,0.34,0.52
29-2055.00,Surgical Technologists,0.0333333333333333,0.0666666666666666,0.1,0.0,0.0166666666666666,0.0333333333333333
29-2056.00,Veterinary Technologists and Technicians,0.0655737704918032,0.1639344262295082,0.2622950819672131,0.0655737704918032,0.1475409836065573,0.2295081967213114
29-2057.00,Ophthalmic Medical Technicians,0.0526315789473684,0.3289473684210526,0.6052631578947368,0.0263157894736842,0.1052631578947368,0.1842105263157894
29-2061.00,Licensed Practical and Licensed Vocational Nurses,0.0789473684210526,0.25,0.4210526315789473,0.0526315789473684,0.25,0.4473684210526315
29-2072.00,Medical Records Specialists,0.2352941176470588,0.6176470588235294,1.0,0.2352941176470588,0.5588235294117647,0.8823529411764706
29-2081.00,"Opticians, Dispensing",0.0952380952380952,0.2857142857142857,0.4761904761904761,0.1428571428571428,0.238095238095238,0.3333333333333333
29-2091.00,Orthotists and Prosthetists,0.1724137931034483,0.2758620689655172,0.3793103448275862,0.0,0.1896551724137931,0.3793103448275862
29-2092.00,Hearing Aid Specialists,0.0,0.2,0.4,0.0,0.05,0.1
29-2099.01,Neurodiagnostic Technologists,0.0625,0.34375,0.625,0.125,0.1875,0.25
29-2099.05,Ophthalmic Medical Technologists,0.0333333333333333,0.3666666666666666,0.7,0.0,0.0666666666666666,0.1333333333333333
29-2099.08,Patient Representatives,0.0952380952380952,0.5238095238095237,0.9523809523809524,0.3333333333333333,0.5714285714285714,0.8095238095238095
29-9021.00,Health Information Technologists and Medical Registrars,0.3125,0.65625,1.0,0.3125,0.53125,0.75
29-9091.00,Athletic Trainers,0.0930232558139534,0.2790697674418604,0.4651162790697674,0.3255813953488372,0.4069767441860465,0.4883720930232558
29-9092.00,Genetic Counselors,0.1052631578947368,0.5,0.894736842105263,0.3684210526315789,0.631578947368421,0.894736842105263
29-9093.00,Surgical Assistants,0.0,0.0392156862745098,0.0784313725490196,0.0,0.0392156862745098,0.0784313725490196
29-9099.01,Midwives,0.1571428571428571,0.3785714285714285,0.6,0.1,0.25,0.3999999999999999
31-1121.00,Home Health Aides,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.0384615384615384,0.0769230769230769
31-1122.00,Personal Care Aides,0.1666666666666666,0.2222222222222222,0.2777777777777778,0.2222222222222222,0.3333333333333333,0.4444444444444444
31-1131.00,Nursing Assistants,0.0508474576271186,0.1016949152542373,0.1525423728813559,0.0338983050847457,0.135593220338983,0.2372881355932203
31-1132.00,Orderlies,0.0,0.0,0.0,0.0,0.046875,0.09375
31-1133.00,Psychiatric Aides,0.125,0.125,0.125,0.0,0.125,0.25
31-2011.00,Occupational Therapy Assistants,0.1860465116279069,0.2674418604651162,0.3488372093023256,0.1395348837209302,0.2325581395348837,0.3255813953488372
31-2012.00,Occupational Therapy Aides,0.2222222222222222,0.2407407407407407,0.2592592592592592,0.0,0.074074074074074,0.1481481481481481
31-2021.00,Physical Therapist Assistants,0.1025641025641025,0.1538461538461538,0.2051282051282051,0.0,0.1025641025641025,0.2051282051282051
31-2022.00,Physical Therapist Aides,0.1212121212121212,0.1818181818181818,0.2424242424242424,0.0606060606060606,0.1515151515151515,0.2424242424242424
31-9011.00,Massage Therapists,0.074074074074074,0.074074074074074,0.074074074074074,0.074074074074074,0.1851851851851851,0.2962962962962963
31-9091.00,Dental Assistants,0.1333333333333333,0.2666666666666666,0.4,0.0,0.1,0.2
31-9092.00,Medical Assistants,0.1794871794871795,0.358974358974359,0.5384615384615384,0.0512820512820512,0.141025641025641,0.2307692307692307
31-9093.00,Medical Equipment Preparers,0.074074074074074,0.1111111111111111,0.1481481481481481,0.0,0.037037037037037,0.074074074074074
31-9094.00,Medical Transcriptionists,0.8214285714285714,0.875,0.9285714285714284,0.1428571428571428,0.2321428571428571,0.3214285714285714
31-9095.00,Pharmacy Aides,0.24,0.38,0.52,0.08,0.14,0.2
31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.1481481481481481,0.1481481481481481,0.1481481481481481
31-9097.00,Phlebotomists,0.1463414634146341,0.1829268292682926,0.2195121951219512,0.048780487804878,0.1097560975609756,0.1707317073170731
31-9099.01,Speech-Language Pathology Assistants,0.3157894736842105,0.6052631578947368,0.894736842105263,0.1052631578947368,0.2105263157894736,0.3157894736842105
31-9099.02,Endoscopy Technicians,0.0833333333333333,0.125,0.1666666666666666,0.0,0.0,0.0
33-1011.00,First-Line Supervisors of Correctional Officers,0.217391304347826,0.2826086956521739,0.3478260869565217,0.217391304347826,0.2826086956521739,0.3478260869565217
33-1012.00,First-Line Supervisors of Police and Detectives,0.1052631578947368,0.3289473684210526,0.5526315789473684,0.1578947368421052,0.3552631578947368,0.5526315789473684
33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers,0.2264150943396226,0.4150943396226415,0.6037735849056604,0.320754716981132,0.4056603773584905,0.490566037735849
33-1091.00,First-Line Supervisors of Security Workers,0.238095238095238,0.4047619047619047,0.5714285714285714,0.1428571428571428,0.2619047619047618,0.3809523809523809
33-2011.00,Firefighters,0.1052631578947368,0.1403508771929824,0.175438596491228,0.0701754385964912,0.087719298245614,0.1052631578947368
33-2021.00,Fire Inspectors and Investigators,0.1346153846153846,0.2884615384615385,0.4423076923076923,0.25,0.3846153846153846,0.5192307692307693
33-2022.00,Forest Fire Inspectors and Prevention Specialists,0.125,0.21875,0.3125,0.25,0.375,0.5
33-3011.00,Bailiffs,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0714285714285714,0.1607142857142857,0.25
33-3012.00,Correctional Officers and Jailers,0.2272727272727273,0.2613636363636363,0.2954545454545454,0.1136363636363636,0.2386363636363636,0.3636363636363636
33-3021.00,Detectives and Criminal Investigators,0.1,0.3166666666666666,0.5333333333333333,0.0666666666666666,0.3,0.5333333333333333
33-3021.02,Police Identification and Records Officers,0.0769230769230769,0.3461538461538461,0.6153846153846154,0.0769230769230769,0.3461538461538461,0.6153846153846154
33-3021.06,Intelligence Analysts,0.088235294117647,0.5294117647058824,0.9705882352941176,0.088235294117647,0.3970588235294117,0.7058823529411764
33-3031.00,Fish and Game Wardens,0.0909090909090909,0.2840909090909091,0.4772727272727273,0.0454545454545454,0.1590909090909091,0.2727272727272727
33-3041.00,Parking Enforcement Workers,0.1794871794871795,0.3205128205128205,0.4615384615384615,0.1025641025641025,0.3205128205128205,0.5384615384615384
33-3051.00,Police and Sheriff's Patrol Officers,0.0689655172413793,0.25,0.4310344827586206,0.1379310344827586,0.2327586206896551,0.3275862068965517
33-3051.04,Customs and Border Protection Officers,0.2857142857142857,0.4523809523809523,0.6190476190476191,0.0952380952380952,0.2619047619047618,0.4285714285714285
33-3052.00,Transit and Railroad Police,0.0833333333333333,0.2499999999999999,0.4166666666666666,0.25,0.4375,0.625
33-9011.00,Animal Control Workers,0.2666666666666666,0.35,0.4333333333333333,0.0,0.1333333333333333,0.2666666666666666
33-9021.00,Private Detectives and Investigators,0.074074074074074,0.3888888888888888,0.7037037037037037,0.2222222222222222,0.3888888888888888,0.5555555555555556
33-9031.00,Gambling Surveillance Officers and Gambling Investigators,0.25,0.4375,0.625,0.0,0.3125,0.625
33-9032.00,Security Guards,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.2499999999999999,0.3333333333333333
33-9091.00,Crossing Guards and Flaggers,0.0526315789473684,0.1052631578947368,0.1578947368421052,0.0,0.2631578947368421,0.5263157894736842
33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",0.08,0.08,0.08,0.08,0.16,0.24
33-9093.00,Transportation Security Screeners,0.0,0.26,0.52,0.04,0.23,0.42
33-9094.00,School Bus Monitors,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.1944444444444444,0.3888888888888888
33-9099.02,Retail Loss Prevention Specialists,0.0975609756097561,0.3780487804878049,0.6585365853658537,0.1463414634146341,0.3414634146341463,0.5365853658536586
35-1011.00,Chefs and Head Cooks,0.0952380952380952,0.2619047619047618,0.4285714285714285,0.1428571428571428,0.2619047619047618,0.3809523809523809
35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers,0.2222222222222222,0.5111111111111112,0.8,0.0444444444444444,0.2555555555555555,0.4666666666666667
35-2011.00,"Cooks, Fast Food",0.0,0.0,0.0,0.0,0.0263157894736842,0.0526315789473684
35-2012.00,"Cooks, Institution and Cafeteria",0.0344827586206896,0.1206896551724137,0.2068965517241379,0.0344827586206896,0.0862068965517241,0.1379310344827586
35-2013.00,"Cooks, Private Household",0.16,0.24,0.32,0.16,0.28,0.4
35-2014.00,"Cooks, Restaurant",0.027027027027027,0.0945945945945946,0.1621621621621621,0.081081081081081,0.1216216216216216,0.1621621621621621
35-2015.00,"Cooks, Short Order",0.0,0.0,0.0,0.0,0.0,0.0
35-2021.00,Food Preparation Workers,0.0185185185185185,0.037037037037037,0.0555555555555555,0.0,0.0462962962962962,0.0925925925925925
35-3011.00,Bartenders,0.1111111111111111,0.1944444444444444,0.2777777777777778,0.0833333333333333,0.1388888888888889,0.1944444444444444
35-3023.00,Fast Food and Counter Workers,0.0208333333333333,0.0625,0.1041666666666666,0.0208333333333333,0.0729166666666666,0.125
35-3023.01,Baristas,0.1052631578947368,0.131578947368421,0.1578947368421052,0.1578947368421052,0.1578947368421052,0.1578947368421052
35-3031.00,Waiters and Waitresses,0.0816326530612244,0.183673469387755,0.2857142857142857,0.2040816326530612,0.2244897959183673,0.2448979591836734
35-3041.00,"Food Servers, Nonrestaurant",0.074074074074074,0.1296296296296296,0.1851851851851851,0.0,0.1111111111111111,0.2222222222222222
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,0.0,0.0,0.0,0.0,0.0,0.0
35-9021.00,Dishwashers,0.0,0.0,0.0,0.0,0.0,0.0
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",0.0571428571428571,0.2285714285714285,0.3999999999999999,0.1999999999999999,0.3285714285714285,0.4571428571428571
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,0.1632653061224489,0.2653061224489795,0.3673469387755101,0.0816326530612244,0.2551020408163265,0.4285714285714285
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",0.1454545454545454,0.3545454545454545,0.5636363636363636,0.0727272727272727,0.2454545454545454,0.4181818181818181
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",0.0,0.0,0.0,0.0,0.0277777777777777,0.0555555555555555
37-2012.00,Maids and Housekeeping Cleaners,0.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0588235294117647
37-2021.00,Pest Control Workers,0.1666666666666666,0.25,0.3333333333333333,0.0833333333333333,0.2291666666666666,0.375
37-3011.00,Landscaping and Groundskeeping Workers,0.0,0.024390243902439,0.048780487804878,0.0,0.024390243902439,0.048780487804878
37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",0.0,0.0555555555555555,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.0555555555555555
37-3013.00,Tree Trimmers and Pruners,0.048780487804878,0.0609756097560975,0.073170731707317,0.0,0.0609756097560975,0.1219512195121951
39-1013.00,First-Line Supervisors of Gambling Services Workers,0.3076923076923077,0.4326923076923077,0.5576923076923077,0.173076923076923,0.3365384615384615,0.5
39-1014.00,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",0.1578947368421052,0.3684210526315789,0.5789473684210527,0.2631578947368421,0.3421052631578947,0.4210526315789473
39-1022.00,First-Line Supervisors of Personal Service Workers,0.1034482758620689,0.4137931034482758,0.7241379310344828,0.2413793103448275,0.3620689655172414,0.4827586206896551
39-2011.00,Animal Trainers,0.0689655172413793,0.1034482758620689,0.1379310344827586,0.1379310344827586,0.1379310344827586,0.1379310344827586
39-2021.00,Animal Caretakers,0.1818181818181818,0.2727272727272727,0.3636363636363636,0.1515151515151515,0.1818181818181818,0.2121212121212121
39-3011.00,Gambling Dealers,0.1351351351351351,0.1351351351351351,0.1351351351351351,0.1081081081081081,0.1486486486486486,0.1891891891891892
39-3012.00,Gambling and Sports Book Writers and Runners,0.2307692307692307,0.2692307692307693,0.3076923076923077,0.0769230769230769,0.2307692307692307,0.3846153846153846
39-3021.00,Motion Picture Projectionists,0.0909090909090909,0.1818181818181818,0.2727272727272727,0.0,0.0757575757575757,0.1515151515151515
39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers",0.1142857142857142,0.1428571428571428,0.1714285714285714,0.1428571428571428,0.1999999999999999,0.2571428571428571
39-3091.00,Amusement and Recreation Attendants,0.1923076923076923,0.2115384615384615,0.2307692307692307,0.3076923076923077,0.3653846153846154,0.4230769230769231
39-3092.00,Costume Attendants,0.1111111111111111,0.2638888888888889,0.4166666666666666,0.0,0.2361111111111111,0.4722222222222222
39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants",0.064516129032258,0.064516129032258,0.064516129032258,0.064516129032258,0.1451612903225806,0.2258064516129032
39-4011.00,Embalmers,0.04,0.04,0.04,0.0,0.04,0.08
39-4012.00,Crematory Operators,0.0,0.0416666666666666,0.0833333333333333,0.0,0.125,0.25
39-4021.00,Funeral Attendants,0.1777777777777777,0.1777777777777777,0.1777777777777777,0.1555555555555555,0.2333333333333333,0.3111111111111111
39-4031.00,"Morticians, Undertakers, and Funeral Arrangers",0.0930232558139534,0.1627906976744186,0.2325581395348837,0.0,0.0930232558139534,0.1860465116279069
39-5011.00,Barbers,0.088235294117647,0.1617647058823529,0.2352941176470588,0.0,0.0735294117647058,0.1470588235294117
39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",0.0526315789473684,0.0789473684210526,0.1052631578947368,0.0,0.0526315789473684,0.1052631578947368
39-5091.00,"Makeup Artists, Theatrical and Performance",0.048780487804878,0.3414634146341463,0.6341463414634146,0.048780487804878,0.2439024390243902,0.4390243902439024
39-5092.00,Manicurists and Pedicurists,0.0555555555555555,0.0833333333333333,0.1111111111111111,0.0,0.0555555555555555,0.1111111111111111
39-5093.00,Shampooers,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0714285714285714,0.1428571428571428
39-5094.00,Skincare Specialists,0.0606060606060606,0.1969696969696969,0.3333333333333333,0.0606060606060606,0.106060606060606,0.1515151515151515
39-6011.00,Baggage Porters and Bellhops,0.074074074074074,0.1481481481481481,0.2222222222222222,0.2592592592592592,0.2777777777777778,0.2962962962962963
39-6012.00,Concierges,0.1333333333333333,0.4666666666666667,0.8,0.6666666666666666,0.7,0.7333333333333333
39-7011.00,Tour Guides and Escorts,0.1538461538461538,0.2692307692307693,0.3846153846153846,0.3076923076923077,0.3461538461538461,0.3846153846153846
39-7012.00,Travel Guides,0.16,0.38,0.6,0.32,0.4,0.48
39-9011.00,Childcare Workers,0.1136363636363636,0.1477272727272727,0.1818181818181818,0.2045454545454545,0.3295454545454545,0.4545454545454546
39-9011.01,Nannies,0.1081081081081081,0.1351351351351351,0.1621621621621621,0.2702702702702703,0.3513513513513513,0.4324324324324324
39-9031.00,Exercise Trainers and Group Fitness Instructors,0.0,0.0147058823529411,0.0294117647058823,0.1470588235294117,0.2352941176470588,0.3235294117647059
39-9032.00,Recreation Workers,0.119047619047619,0.238095238095238,0.3571428571428571,0.0952380952380952,0.25,0.4047619047619047
39-9041.00,Residential Advisors,0.1,0.24,0.38,0.18,0.28,0.38
41-1011.00,First-Line Supervisors of Retail Sales Workers,0.081081081081081,0.4864864864864865,0.8918918918918919,0.1621621621621621,0.4054054054054054,0.6486486486486487
41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,0.1111111111111111,0.537037037037037,0.9629629629629628,0.1851851851851851,0.4444444444444444,0.7037037037037037
41-2011.00,Cashiers,0.1395348837209302,0.2093023255813953,0.2790697674418604,0.2325581395348837,0.3604651162790697,0.4883720930232558
41-2012.00,Gambling Change Persons and Booth Cashiers,0.238095238095238,0.2619047619047618,0.2857142857142857,0.0,0.3095238095238095,0.6190476190476191
41-2021.00,Counter and Rental Clerks,0.2580645161290322,0.532258064516129,0.8064516129032258,0.5483870967741935,0.6774193548387096,0.8064516129032258
41-2022.00,Parts Salespersons,0.1714285714285714,0.3428571428571428,0.5142857142857142,0.2857142857142857,0.3428571428571428,0.3999999999999999
41-2031.00,Retail Salespersons,0.0789473684210526,0.3421052631578947,0.6052631578947368,0.2631578947368421,0.3552631578947368,0.4473684210526315
41-3011.00,Advertising Sales Agents,0.1794871794871795,0.5384615384615384,0.8974358974358974,0.4358974358974359,0.6923076923076923,0.9487179487179488
41-3021.00,Insurance Sales Agents,0.1515151515151515,0.5757575757575758,1.0,0.3333333333333333,0.5303030303030303,0.7272727272727273
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",0.2115384615384615,0.6057692307692308,1.0,0.2692307692307693,0.5192307692307693,0.7692307692307693
41-3041.00,Travel Agents,0.125,0.5625,1.0,0.25,0.5625,0.875
41-3091.00,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",0.3333333333333333,0.6333333333333333,0.9333333333333332,0.3333333333333333,0.5666666666666667,0.8
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",0.1578947368421052,0.5350877192982456,0.912280701754386,0.3859649122807017,0.5701754385964912,0.7543859649122806
41-4011.07,Solar Sales Representatives and Assessors,0.0,0.4615384615384615,0.9230769230769232,0.3846153846153846,0.576923076923077,0.7692307692307693
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",0.2413793103448275,0.6206896551724138,1.0,0.4827586206896551,0.7068965517241379,0.9310344827586208
41-9011.00,Demonstrators and Product Promoters,0.0512820512820512,0.1282051282051282,0.2051282051282051,0.2051282051282051,0.3974358974358974,0.5897435897435898
41-9012.00,Models,0.1333333333333333,0.2333333333333333,0.3333333333333333,0.0666666666666666,0.4,0.7333333333333334
41-9021.00,Real Estate Brokers,0.0,0.5,1.0,0.125,0.421875,0.71875
41-9022.00,Real Estate Sales Agents,0.0,0.4375,0.875,0.2857142857142857,0.4107142857142857,0.5357142857142857
41-9031.00,Sales Engineers,0.1590909090909091,0.5113636363636364,0.8636363636363636,0.3181818181818182,0.5340909090909091,0.75
41-9041.00,Telemarketers,0.611111111111111,0.8055555555555555,1.0,0.2222222222222222,0.5277777777777778,0.8333333333333333
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",0.1739130434782608,0.2608695652173913,0.3478260869565217,0.5217391304347826,0.5217391304347826,0.5217391304347826
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,0.0833333333333333,0.4895833333333333,0.8958333333333333,0.2291666666666666,0.53125,0.8333333333333333
43-2011.00,"Switchboard Operators, Including Answering Service",0.5161290322580645,0.6290322580645161,0.7419354838709677,0.3870967741935484,0.4838709677419355,0.5806451612903225
43-2021.00,Telephone Operators,0.8421052631578947,0.894736842105263,0.9473684210526316,0.3684210526315789,0.5526315789473684,0.7368421052631579
43-3011.00,Bill and Account Collectors,0.3928571428571428,0.6964285714285714,1.0,0.1071428571428571,0.4285714285714285,0.75
43-3021.00,Billing and Posting Clerks,0.6904761904761905,0.7738095238095237,0.8571428571428571,0.1904761904761904,0.4166666666666666,0.6428571428571428
43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",0.6046511627906976,0.8023255813953488,1.0,0.1395348837209302,0.313953488372093,0.4883720930232558
43-3041.00,Gambling Cage Workers,0.3870967741935484,0.4193548387096774,0.4516129032258064,0.3225806451612903,0.4193548387096774,0.5161290322580645
43-3051.00,Payroll and Timekeeping Clerks,0.6756756756756757,0.8378378378378379,1.0,0.1621621621621621,0.4864864864864865,0.8108108108108109
43-3061.00,Procurement Clerks,0.2571428571428571,0.6142857142857142,0.9714285714285714,0.2571428571428571,0.4571428571428571,0.6571428571428571
43-3071.00,Tellers,0.3125,0.5416666666666666,0.7708333333333333,0.2291666666666666,0.3333333333333333,0.4375
43-4011.00,Brokerage Clerks,0.5333333333333333,0.7666666666666666,1.0,0.7333333333333333,0.8,0.8666666666666667
43-4021.00,Correspondence Clerks,0.9642857142857142,0.9642857142857142,0.9642857142857142,0.5714285714285714,0.7321428571428571,0.8928571428571428
43-4031.00,"Court, Municipal, and License Clerks",0.4363636363636363,0.7,0.9636363636363636,0.3090909090909091,0.5909090909090908,0.8727272727272727
43-4041.00,"Credit Authorizers, Checkers, and Clerks",0.35,0.65,0.95,0.25,0.5750000000000001,0.9
43-4051.00,Customer Service Representatives,0.1363636363636363,0.5681818181818182,1.0,0.5454545454545454,0.7045454545454546,0.8636363636363636
43-4061.00,"Eligibility Interviewers, Government Programs",0.4,0.68,0.96,0.28,0.62,0.96
43-4071.00,File Clerks,0.6764705882352942,0.7941176470588235,0.9117647058823528,0.1764705882352941,0.4705882352941176,0.7647058823529411
43-4081.00,"Hotel, Motel, and Resort Desk Clerks",0.2051282051282051,0.5,0.7948717948717948,0.2051282051282051,0.3974358974358974,0.5897435897435898
43-4111.00,"Interviewers, Except Eligibility and Loan",0.5172413793103449,0.6724137931034483,0.8275862068965517,0.3103448275862069,0.4310344827586206,0.5517241379310345
43-4121.00,"Library Assistants, Clerical",0.3275862068965517,0.5344827586206896,0.7413793103448276,0.2413793103448275,0.4396551724137931,0.6379310344827586
43-4131.00,Loan Interviewers and Clerks,0.1875,0.59375,1.0,0.125,0.5,0.875
43-4141.00,New Accounts Clerks,0.28,0.56,0.8400000000000001,0.52,0.6,0.68
43-4151.00,Order Clerks,0.4285714285714285,0.7142857142857143,1.0,0.4285714285714285,0.6,0.7714285714285714
43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping",0.2758620689655172,0.6206896551724138,0.9655172413793104,0.1379310344827586,0.4655172413793103,0.7931034482758621
43-4171.00,Receptionists and Information Clerks,0.2,0.5333333333333333,0.8666666666666667,0.4333333333333333,0.5833333333333334,0.7333333333333333
43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks,0.1142857142857142,0.4571428571428571,0.7999999999999999,0.3714285714285714,0.5285714285714286,0.6857142857142857
43-5011.00,Cargo and Freight Agents,0.2424242424242424,0.4696969696969697,0.696969696969697,0.0909090909090909,0.2727272727272727,0.4545454545454546
43-5011.01,Freight Forwarders,0.1698113207547169,0.5849056603773585,1.0,0.3396226415094339,0.5849056603773585,0.830188679245283
43-5021.00,Couriers and Messengers,0.2413793103448275,0.3103448275862069,0.3793103448275862,0.0,0.1551724137931034,0.3103448275862069
43-5031.00,Public Safety Telecommunicators,0.40625,0.65625,0.90625,0.4375,0.59375,0.75
43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance",0.3478260869565217,0.6739130434782609,1.0,0.3478260869565217,0.6521739130434783,0.9565217391304348
43-5041.00,"Meter Readers, Utilities",0.3333333333333333,0.4374999999999999,0.5416666666666666,0.0833333333333333,0.3541666666666666,0.625
43-5051.00,Postal Service Clerks,0.1481481481481481,0.3148148148148147,0.4814814814814814,0.1481481481481481,0.2777777777777778,0.4074074074074074
43-5052.00,Postal Service Mail Carriers,0.2051282051282051,0.2307692307692307,0.2564102564102564,0.1794871794871795,0.3461538461538461,0.5128205128205128
43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",0.1,0.1,0.1,0.05,0.125,0.2
43-5061.00,"Production, Planning, and Expediting Clerks",0.2692307692307693,0.5961538461538461,0.9230769230769232,0.1538461538461538,0.5192307692307693,0.8846153846153847
43-5071.00,"Shipping, Receiving, and Inventory Clerks",0.2857142857142857,0.5,0.7142857142857142,0.1904761904761904,0.3571428571428571,0.5238095238095237
